Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-06-25,14:00:00,EDT,,141.85101,114.04822,169.65381
Vermont (Billing Load),2017-06-25,15:00:00,EDT,,126.11903,101.3997,150.83836
Vermont (Billing Load),2017-06-25,16:00:00,EDT,,109.32678,87.89873,130.75482
Vermont (Billing Load),2017-06-25,17:00:00,EDT,,86.75102,69.74782,103.75422
Vermont (Billing Load),2017-06-25,18:00:00,EDT,,58.19003,42.66971,73.71034
Vermont (Billing Load),2017-06-25,19:00:00,EDT,,28.21783,15.9975,40.43816
Vermont (Billing Load),2017-06-25,20:00:00,EDT,,7.68448,1.9855,13.38347
Vermont (Billing Load),2017-06-25,21:00:00,EDT,,0.33311,0.33311,0.33311
Vermont (Billing Load),2017-06-25,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-25,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,06:00:00,EDT,,0.90956,0.90956,0.90956
Vermont (Billing Load),2017-06-26,07:00:00,EDT,,12.79444,5.36481,20.22406
Vermont (Billing Load),2017-06-26,08:00:00,EDT,,38.31836,25.32939,51.30734
Vermont (Billing Load),2017-06-26,09:00:00,EDT,,72.95393,57.39815,88.5097
Vermont (Billing Load),2017-06-26,10:00:00,EDT,,97.46456,78.3615,116.56761
Vermont (Billing Load),2017-06-26,11:00:00,EDT,,115.50273,92.86419,138.14126
Vermont (Billing Load),2017-06-26,12:00:00,EDT,,125.8588,101.19047,150.52712
Vermont (Billing Load),2017-06-26,13:00:00,EDT,,129.83481,104.38719,155.28243
Vermont (Billing Load),2017-06-26,14:00:00,EDT,,131.32232,105.58315,157.0615
Vermont (Billing Load),2017-06-26,15:00:00,EDT,,125.0239,100.51922,149.52858
Vermont (Billing Load),2017-06-26,16:00:00,EDT,,108.44181,87.18722,129.69641
Vermont (Billing Load),2017-06-26,17:00:00,EDT,,85.90595,69.06838,102.74351
Vermont (Billing Load),2017-06-26,18:00:00,EDT,,55.90924,40.59903,71.21944
Vermont (Billing Load),2017-06-26,19:00:00,EDT,,26.47079,16.28989,36.6517
Vermont (Billing Load),2017-06-26,20:00:00,EDT,,7.47848,2.9873,11.96967
Vermont (Billing Load),2017-06-26,21:00:00,EDT,,0.36991,0.36991,0.36991
Vermont (Billing Load),2017-06-26,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-26,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-27,06:00:00,EDT,,1.58017,1.58017,1.58017
Vermont (Billing Load),2017-06-27,07:00:00,EDT,,12.69056,6.55018,18.83094
Vermont (Billing Load),2017-06-27,08:00:00,EDT,,34.69915,23.15349,46.2448
Vermont (Billing Load),2017-06-27,09:00:00,EDT,,67.97235,52.41641,83.52829
Vermont (Billing Load),2017-06-27,10:00:00,EDT,,96.66834,77.72135,115.61534
Vermont (Billing Load),2017-06-27,11:00:00,EDT,,118.01241,94.88198,141.14285
Vermont (Billing Load),2017-06-27,12:00:00,EDT,,131.53243,105.75207,157.31279
Vermont (Billing Load),2017-06-27,13:00:00,EDT,,132.4171,106.46335,158.37085
Vermont (Billing Load),2017-06-27,14:00:00,EDT,,122.95606,98.85667,147.05544
Vermont (Billing Load),2017-06-27,15:00:00,EDT,,108.29018,87.06531,129.51506
Vermont (Billing Load),2017-06-27,16:00:00,EDT,,95.71722,76.95665,114.4778
Vermont (Billing Load),2017-06-27,17:00:00,EDT,,71.46356,55.88346,87.04366
Vermont (Billing Load),2017-06-27,18:00:00,EDT,,48.53477,34.28973,62.77981
Vermont (Billing Load),2017-06-27,19:00:00,EDT,,26.11319,16.31058,35.9158
Vermont (Billing Load),2017-06-27,20:00:00,EDT,,7.86769,3.6302,12.10518
Vermont (Billing Load),2017-06-27,21:00:00,EDT,,0.35348,0.35348,0.35348
Vermont (Billing Load),2017-06-27,22:00:00,EDT,,0.04648,0.04648,0.04648
Vermont (Billing Load),2017-06-27,23:00:00,EDT,,0.04648,0.04648,0.04648
Vermont (Billing Load),2017-06-28,00:00:00,EDT,,0.04647,0.04647,0.04647
Vermont (Billing Load),2017-06-28,01:00:00,EDT,,0.04647,0.04647,0.04647
Vermont (Billing Load),2017-06-28,02:00:00,EDT,,0.04647,0.04647,0.04647
Vermont (Billing Load),2017-06-28,03:00:00,EDT,,0.04646,0.04646,0.04646
Vermont (Billing Load),2017-06-28,04:00:00,EDT,,0.04646,0.04646,0.04646
Vermont (Billing Load),2017-06-28,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-28,06:00:00,EDT,,0.90745,0.90745,0.90745
Vermont (Billing Load),2017-06-28,07:00:00,EDT,,12.75144,6.67291,18.82997
Vermont (Billing Load),2017-06-28,08:00:00,EDT,,39.0127,27.83873,50.18667
Vermont (Billing Load),2017-06-28,09:00:00,EDT,,70.19732,54.64007,85.75456
Vermont (Billing Load),2017-06-28,10:00:00,EDT,,101.0612,81.25321,120.8692
Vermont (Billing Load),2017-06-28,11:00:00,EDT,,121.57676,97.74771,145.4058
Vermont (Billing Load),2017-06-28,12:00:00,EDT,,135.62175,109.03989,162.20362
Vermont (Billing Load),2017-06-28,13:00:00,EDT,,140.25166,112.76234,167.74099
Vermont (Billing Load),2017-06-28,14:00:00,EDT,,141.0771,113.42599,168.72822
Vermont (Billing Load),2017-06-28,15:00:00,EDT,,134.65918,108.26598,161.05237
Vermont (Billing Load),2017-06-28,16:00:00,EDT,,116.88531,93.97579,139.79483
Vermont (Billing Load),2017-06-28,17:00:00,EDT,,91.31216,73.41498,109.20935
Vermont (Billing Load),2017-06-28,18:00:00,EDT,,59.93954,44.36831,75.51077
Vermont (Billing Load),2017-06-28,19:00:00,EDT,,29.34999,17.73324,40.96674
Vermont (Billing Load),2017-06-28,20:00:00,EDT,,8.07049,2.76741,13.37357
Vermont (Billing Load),2017-06-28,21:00:00,EDT,,0.37507,0.37507,0.37507
Vermont (Billing Load),2017-06-28,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-28,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,06:00:00,EDT,,2.24854,0.57153,3.92555
Vermont (Billing Load),2017-06-29,07:00:00,EDT,,11.86549,6.18935,17.54163
Vermont (Billing Load),2017-06-29,08:00:00,EDT,,26.9148,15.83778,37.99182
Vermont (Billing Load),2017-06-29,09:00:00,EDT,,45.63974,30.21346,61.06602
Vermont (Billing Load),2017-06-29,10:00:00,EDT,,62.8807,47.59885,78.16256
Vermont (Billing Load),2017-06-29,11:00:00,EDT,,72.85913,57.84746,87.8708
Vermont (Billing Load),2017-06-29,12:00:00,EDT,,79.45075,63.87841,95.0231
Vermont (Billing Load),2017-06-29,13:00:00,EDT,,80.14521,64.43675,95.85367
Vermont (Billing Load),2017-06-29,14:00:00,EDT,,67.67789,53.40444,81.95134
Vermont (Billing Load),2017-06-29,15:00:00,EDT,,49.70956,34.94483,64.47429
Vermont (Billing Load),2017-06-29,16:00:00,EDT,,42.73986,27.17534,58.30438
Vermont (Billing Load),2017-06-29,17:00:00,EDT,,32.99122,20.81786,45.16459
Vermont (Billing Load),2017-06-29,18:00:00,EDT,,18.10166,10.08478,26.11853
Vermont (Billing Load),2017-06-29,19:00:00,EDT,,8.7559,4.14196,13.36983
Vermont (Billing Load),2017-06-29,20:00:00,EDT,,3.36922,1.06332,5.67513
Vermont (Billing Load),2017-06-29,21:00:00,EDT,,0.30029,0.30029,0.30029
Vermont (Billing Load),2017-06-29,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-29,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,06:00:00,EDT,,1.30528,1.30528,1.30528
Vermont (Billing Load),2017-06-30,07:00:00,EDT,,11.13082,5.65679,16.60485
Vermont (Billing Load),2017-06-30,08:00:00,EDT,,30.52085,20.15589,40.88582
Vermont (Billing Load),2017-06-30,09:00:00,EDT,,53.08785,38.05298,68.12273
Vermont (Billing Load),2017-06-30,10:00:00,EDT,,74.81233,59.80261,89.82205
Vermont (Billing Load),2017-06-30,11:00:00,EDT,,92.15061,74.08909,110.21213
Vermont (Billing Load),2017-06-30,12:00:00,EDT,,106.03632,85.2532,126.81944
Vermont (Billing Load),2017-06-30,13:00:00,EDT,,112.97373,90.83088,135.11658
Vermont (Billing Load),2017-06-30,14:00:00,EDT,,110.46104,88.81067,132.1114
Vermont (Billing Load),2017-06-30,15:00:00,EDT,,99.0514,79.63732,118.46547
Vermont (Billing Load),2017-06-30,16:00:00,EDT,,79.23019,63.70107,94.75931
Vermont (Billing Load),2017-06-30,17:00:00,EDT,,55.96497,42.11401,69.81593
Vermont (Billing Load),2017-06-30,18:00:00,EDT,,38.32841,26.14782,50.50899
Vermont (Billing Load),2017-06-30,19:00:00,EDT,,18.91231,13.00998,24.81464
Vermont (Billing Load),2017-06-30,20:00:00,EDT,,6.23019,3.96901,8.49137
Vermont (Billing Load),2017-06-30,21:00:00,EDT,,0.45538,0.45538,0.45538
Vermont (Billing Load),2017-06-30,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-06-30,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,06:00:00,EDT,,1.27937,1.27937,1.27937
Vermont (Billing Load),2017-07-01,07:00:00,EDT,,11.51594,4.45996,18.57192
Vermont (Billing Load),2017-07-01,08:00:00,EDT,,34.82443,21.69914,47.94973
Vermont (Billing Load),2017-07-01,09:00:00,EDT,,62.76341,47.27749,78.24933
Vermont (Billing Load),2017-07-01,10:00:00,EDT,,88.17236,70.89058,105.45414
Vermont (Billing Load),2017-07-01,11:00:00,EDT,,103.60782,83.30069,123.91495
Vermont (Billing Load),2017-07-01,12:00:00,EDT,,108.98429,87.62337,130.34522
Vermont (Billing Load),2017-07-01,13:00:00,EDT,,105.83738,85.09325,126.58151
Vermont (Billing Load),2017-07-01,14:00:00,EDT,,90.91223,73.09343,108.73103
Vermont (Billing Load),2017-07-01,15:00:00,EDT,,67.00825,52.3022,81.71431
Vermont (Billing Load),2017-07-01,16:00:00,EDT,,47.7005,32.11768,63.28332
Vermont (Billing Load),2017-07-01,17:00:00,EDT,,32.06191,18.05999,46.06383
Vermont (Billing Load),2017-07-01,18:00:00,EDT,,19.84084,10.41184,29.26985
Vermont (Billing Load),2017-07-01,19:00:00,EDT,,10.56117,6.46552,14.65683
Vermont (Billing Load),2017-07-01,20:00:00,EDT,,4.39548,1.94641,6.84455
Vermont (Billing Load),2017-07-01,21:00:00,EDT,,0.3802,0.3802,0.3802
Vermont (Billing Load),2017-07-01,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-01,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,06:00:00,EDT,,1.21869,1.21869,1.21869
Vermont (Billing Load),2017-07-02,07:00:00,EDT,,12.10453,4.51666,19.6924
Vermont (Billing Load),2017-07-02,08:00:00,EDT,,36.68957,23.02543,50.3537
Vermont (Billing Load),2017-07-02,09:00:00,EDT,,69.56308,54.10203,85.02414
Vermont (Billing Load),2017-07-02,10:00:00,EDT,,100.6486,80.92147,120.37572
Vermont (Billing Load),2017-07-02,11:00:00,EDT,,126.00064,101.30451,150.69676
Vermont (Billing Load),2017-07-02,12:00:00,EDT,,142.02547,114.18848,169.86246
Vermont (Billing Load),2017-07-02,13:00:00,EDT,,147.7056,118.7553,176.65589
Vermont (Billing Load),2017-07-02,14:00:00,EDT,,146.79665,118.02451,175.5688
Vermont (Billing Load),2017-07-02,15:00:00,EDT,,138.81058,111.60371,166.01745
Vermont (Billing Load),2017-07-02,16:00:00,EDT,,120.53064,96.90663,144.15464
Vermont (Billing Load),2017-07-02,17:00:00,EDT,,94.50067,75.97854,113.0228
Vermont (Billing Load),2017-07-02,18:00:00,EDT,,63.59169,48.0175,79.16587
Vermont (Billing Load),2017-07-02,19:00:00,EDT,,30.50795,18.47423,42.54168
Vermont (Billing Load),2017-07-02,20:00:00,EDT,,7.85967,2.37047,13.34888
Vermont (Billing Load),2017-07-02,21:00:00,EDT,,0.2855,0.2855,0.2855
Vermont (Billing Load),2017-07-02,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-02,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,06:00:00,EDT,,1.12119,1.12119,1.12119
Vermont (Billing Load),2017-07-03,07:00:00,EDT,,11.79111,4.65449,18.92773
Vermont (Billing Load),2017-07-03,08:00:00,EDT,,34.44006,20.9701,47.91001
Vermont (Billing Load),2017-07-03,09:00:00,EDT,,66.8122,51.46082,82.16358
Vermont (Billing Load),2017-07-03,10:00:00,EDT,,98.8553,79.47966,118.23094
Vermont (Billing Load),2017-07-03,11:00:00,EDT,,125.12662,100.6018,149.65144
Vermont (Billing Load),2017-07-03,12:00:00,EDT,,142.27937,114.39261,170.16612
Vermont (Billing Load),2017-07-03,13:00:00,EDT,,146.74676,117.98439,175.50912
Vermont (Billing Load),2017-07-03,14:00:00,EDT,,144.59233,116.25224,172.93243
Vermont (Billing Load),2017-07-03,15:00:00,EDT,,138.02581,110.97275,165.07887
Vermont (Billing Load),2017-07-03,16:00:00,EDT,,118.7269,95.45642,141.99737
Vermont (Billing Load),2017-07-03,17:00:00,EDT,,93.91589,75.50837,112.3234
Vermont (Billing Load),2017-07-03,18:00:00,EDT,,63.60492,48.03564,79.17421
Vermont (Billing Load),2017-07-03,19:00:00,EDT,,30.74317,18.7531,42.73324
Vermont (Billing Load),2017-07-03,20:00:00,EDT,,8.05103,2.64928,13.45278
Vermont (Billing Load),2017-07-03,21:00:00,EDT,,0.29172,0.29172,0.29172
Vermont (Billing Load),2017-07-03,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-03,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,06:00:00,EDT,,0.89795,0.89795,0.89795
Vermont (Billing Load),2017-07-04,07:00:00,EDT,,13.16346,5.15985,21.16707
Vermont (Billing Load),2017-07-04,08:00:00,EDT,,40.66943,26.28953,55.04933
Vermont (Billing Load),2017-07-04,09:00:00,EDT,,76.82799,61.68853,91.96744
Vermont (Billing Load),2017-07-04,10:00:00,EDT,,107.11097,86.11722,128.10472
Vermont (Billing Load),2017-07-04,11:00:00,EDT,,130.35709,104.8071,155.90708
Vermont (Billing Load),2017-07-04,12:00:00,EDT,,142.60039,114.65071,170.55007
Vermont (Billing Load),2017-07-04,13:00:00,EDT,,146.42253,117.72372,175.12135
Vermont (Billing Load),2017-07-04,14:00:00,EDT,,145.65509,117.10669,174.20349
Vermont (Billing Load),2017-07-04,15:00:00,EDT,,139.04302,111.79059,166.29546
Vermont (Billing Load),2017-07-04,16:00:00,EDT,,121.31141,97.53437,145.08845
Vermont (Billing Load),2017-07-04,17:00:00,EDT,,96.65237,77.7085,115.59623
Vermont (Billing Load),2017-07-04,18:00:00,EDT,,66.40929,50.85763,81.96094
Vermont (Billing Load),2017-07-04,19:00:00,EDT,,32.0042,19.77812,44.23029
Vermont (Billing Load),2017-07-04,20:00:00,EDT,,8.33517,2.76586,13.90449
Vermont (Billing Load),2017-07-04,21:00:00,EDT,,0.28438,0.28438,0.28438
Vermont (Billing Load),2017-07-04,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-04,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,06:00:00,EDT,,0.66481,0.66481,0.66481
Vermont (Billing Load),2017-07-05,07:00:00,EDT,,13.51748,5.42453,21.61043
Vermont (Billing Load),2017-07-05,08:00:00,EDT,,43.69287,29.13614,58.2496
Vermont (Billing Load),2017-07-05,09:00:00,EDT,,83.25179,66.93444,99.56914
Vermont (Billing Load),2017-07-05,10:00:00,EDT,,114.58693,92.12789,137.04597
Vermont (Billing Load),2017-07-05,11:00:00,EDT,,137.92244,110.88964,164.95524
Vermont (Billing Load),2017-07-05,12:00:00,EDT,,149.71234,120.36872,179.05596
Vermont (Billing Load),2017-07-05,13:00:00,EDT,,154.20306,123.97926,184.42686
Vermont (Billing Load),2017-07-05,14:00:00,EDT,,152.25775,122.41523,182.10027
Vermont (Billing Load),2017-07-05,15:00:00,EDT,,144.33681,116.0468,172.62683
Vermont (Billing Load),2017-07-05,16:00:00,EDT,,126.20406,101.46807,150.94006
Vermont (Billing Load),2017-07-05,17:00:00,EDT,,99.04075,79.62876,118.45273
Vermont (Billing Load),2017-07-05,18:00:00,EDT,,66.72637,51.20094,82.2518
Vermont (Billing Load),2017-07-05,19:00:00,EDT,,31.51179,19.38172,43.64187
Vermont (Billing Load),2017-07-05,20:00:00,EDT,,8.11721,2.63137,13.60304
Vermont (Billing Load),2017-07-05,21:00:00,EDT,,0.27246,0.27246,0.27246
Vermont (Billing Load),2017-07-05,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-05,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,06:00:00,EDT,,1.13186,1.13186,1.13186
Vermont (Billing Load),2017-07-06,07:00:00,EDT,,9.97116,3.39543,16.54689
Vermont (Billing Load),2017-07-06,08:00:00,EDT,,25.62711,13.36429,37.88993
Vermont (Billing Load),2017-07-06,09:00:00,EDT,,36.84464,21.41631,52.27298
Vermont (Billing Load),2017-07-06,10:00:00,EDT,,50.3854,34.94079,65.83002
Vermont (Billing Load),2017-07-06,11:00:00,EDT,,66.52471,51.74606,81.30336
Vermont (Billing Load),2017-07-06,12:00:00,EDT,,82.61322,66.42103,98.80541
Vermont (Billing Load),2017-07-06,13:00:00,EDT,,92.46456,74.34151,110.58761
Vermont (Billing Load),2017-07-06,14:00:00,EDT,,93.60208,75.25607,111.94809
Vermont (Billing Load),2017-07-06,15:00:00,EDT,,86.54954,69.58583,103.51324
Vermont (Billing Load),2017-07-06,16:00:00,EDT,,70.47939,56.66543,84.29334
Vermont (Billing Load),2017-07-06,17:00:00,EDT,,56.44214,41.5299,71.35438
Vermont (Billing Load),2017-07-06,18:00:00,EDT,,37.29975,21.74613,52.85338
Vermont (Billing Load),2017-07-06,19:00:00,EDT,,19.32326,9.02651,29.62002
Vermont (Billing Load),2017-07-06,20:00:00,EDT,,6.57854,1.86445,11.29264
Vermont (Billing Load),2017-07-06,21:00:00,EDT,,0.41621,0.41621,0.41621
Vermont (Billing Load),2017-07-06,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-06,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,06:00:00,EDT,,1.12411,1.12411,1.12411
Vermont (Billing Load),2017-07-07,07:00:00,EDT,,9.74864,3.2609,16.23638
Vermont (Billing Load),2017-07-07,08:00:00,EDT,,27.42789,15.52504,39.33073
Vermont (Billing Load),2017-07-07,09:00:00,EDT,,54.21168,38.7711,69.65227
Vermont (Billing Load),2017-07-07,10:00:00,EDT,,80.61543,64.81481,96.41605
Vermont (Billing Load),2017-07-07,11:00:00,EDT,,105.27605,84.64195,125.91016
Vermont (Billing Load),2017-07-07,12:00:00,EDT,,119.16635,95.80975,142.52296
Vermont (Billing Load),2017-07-07,13:00:00,EDT,,121.22916,97.46825,144.99008
Vermont (Billing Load),2017-07-07,14:00:00,EDT,,114.16609,91.78954,136.54265
Vermont (Billing Load),2017-07-07,15:00:00,EDT,,100.17673,80.54209,119.81137
Vermont (Billing Load),2017-07-07,16:00:00,EDT,,86.4261,69.48659,103.36562
Vermont (Billing Load),2017-07-07,17:00:00,EDT,,71.02403,56.06608,85.98198
Vermont (Billing Load),2017-07-07,18:00:00,EDT,,49.60906,34.29648,64.92164
Vermont (Billing Load),2017-07-07,19:00:00,EDT,,25.28171,14.6054,35.95802
Vermont (Billing Load),2017-07-07,20:00:00,EDT,,7.15401,2.29176,12.01626
Vermont (Billing Load),2017-07-07,21:00:00,EDT,,0.28424,0.28424,0.28424
Vermont (Billing Load),2017-07-07,22:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-07,23:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,00:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,01:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,02:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,03:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,04:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,05:00:00,EDT,,0.04634,0.04634,0.04634
Vermont (Billing Load),2017-07-08,06:00:00,EDT,,0.83757,0.83757,0.83757
Vermont (Billing Load),2017-07-08,07:00:00,EDT,,9.81453,4.05589,15.57316
Vermont (Billing Load),2017-07-08,08:00:00,EDT,,28.4074,16.86811,39.9467
Vermont (Billing Load),2017-07-08,09:00:00,EDT,,51.93286,36.34797,67.51775
Vermont (Billing Load),2017-07-08,10:00:00,EDT,,75.47488,60.6818,90.26796
Vermont (Billing Load),2017-07-08,11:00:00,EDT,,95.98127,77.16894,114.7936
Vermont (Billing Load),2017-07-08,12:00:00,EDT,,103.55095,83.25496,123.84693
Vermont (Billing Load),2017-07-08,13:00:00,EDT,,104.10889,83.70355,124.51423
Vermont (Billing Load),2017-07-08,14:00:00,EDT,,118.58324,95.34092,141.82555
Vermont (Billing Load),2017-07-08,15:00:00,EDT,,120.60053,96.96283,144.23824
Vermont (Billing Load),2017-07-08,16:00:00,EDT,,106.56703,85.67989,127.45417
Vermont (Billing Load),2017-07-08,17:00:00,EDT,,82.75321,66.53358,98.97284
